,having_IP_Address,URL_Length,Shortining_Service,having_At_Symbol,double_slash_redirecting,Prefix_Suffix,having_Sub_Domain,HTTPS_token,Result
8532,2,2,2,1,2,2,1,2,1
8533,2,2,1,1,1,1,1,1,1
8534,1,2,1,1,1,2,1,1,1
8535,2,2,1,2,1,2,1,1,1
8536,2,2,2,2,2,2,0,2,2
8537,1,2,1,1,1,2,2,1,1
8538,1,2,1,1,2,2,2,1,2
8539,2,2,1,1,1,2,2,1,2
8540,2,2,1,2,1,1,1,1,1
8541,2,2,1,2,1,2,2,1,2
8542,2,2,1,1,1,2,1,1,1
8543,2,1,2,2,2,2,0,2,1
8544,2,2,1,2,1,2,2,1,2
8545,2,1,1,1,1,2,2,1,2
8546,2,2,1,1,1,2,2,1,2
8547,1,2,1,2,2,2,1,1,1
8548,2,2,2,2,2,2,1,2,1
8549,2,2,1,1,1,2,1,1,1
8550,1,2,1,1,1,2,1,1,1
8551,1,1,1,1,1,2,1,1,1
8552,2,2,1,1,1,2,0,1,1
8553,2,1,2,1,1,1,1,2,1
8554,2,2,2,2,2,1,1,2,1
8555,2,2,1,1,1,2,0,2,2
8556,2,2,1,1,1,2,1,1,2
8557,1,2,1,1,1,2,1,1,1
8558,2,2,2,2,2,2,2,2,2
8559,1,2,2,1,2,2,1,2,1
8560,2,1,1,2,1,2,1,1,1
8561,1,2,1,2,1,2,0,1,2
8562,1,2,1,1,1,1,1,1,1
8563,1,1,1,1,1,2,1,1,1
8564,1,1,1,2,1,2,1,1,1
8565,2,1,1,2,1,1,1,1,1
8566,2,2,1,2,1,2,1,1,1
8567,2,2,1,1,1,1,1,1,1
8568,1,2,1,1,1,2,1,1,2
8569,2,2,1,2,1,1,1,1,1
8570,1,2,1,2,1,2,1,1,1
8571,1,2,1,1,1,2,2,1,2
8572,1,2,1,1,1,2,1,1,1
8573,1,1,1,1,1,2,0,1,2
8574,2,2,1,1,1,2,1,1,1
8575,2,2,1,1,1,2,0,1,2
8576,2,0,1,1,1,2,0,2,2
8577,2,2,1,1,1,2,2,1,2
8578,1,1,1,2,1,2,1,2,1
8579,2,2,1,1,1,2,0,1,2
8580,1,1,1,1,1,2,1,2,1
8581,2,1,2,2,2,2,1,2,1
8582,2,2,1,1,1,2,1,1,1
8583,1,2,1,1,1,2,0,1,1
8584,2,1,1,1,1,2,0,1,1
8585,2,2,1,1,1,2,1,1,1
8586,2,2,1,1,1,2,2,1,2
8587,1,2,1,1,1,2,2,1,2
8588,1,2,1,1,1,1,1,1,1
8589,1,2,1,1,1,2,1,1,1
8590,1,2,2,1,2,1,1,2,1
8591,1,1,1,2,1,2,1,1,1
8592,2,2,1,2,1,2,2,1,2
8593,1,2,1,1,1,2,0,1,2
8594,2,2,1,2,1,1,1,1,1
8595,2,2,1,2,1,2,2,1,2
8596,2,1,1,2,1,2,2,1,2
8597,1,2,1,1,1,2,2,1,2
8598,1,1,1,1,1,2,1,1,1
8599,2,2,1,1,1,2,1,1,2
8600,1,0,1,2,1,2,1,1,1
8601,1,2,1,2,1,2,0,2,2
8602,2,1,2,1,2,2,1,2,2
8603,2,2,1,1,1,2,0,1,2
8604,2,2,1,1,1,2,1,1,1
8605,2,2,2,1,2,2,1,2,1
8606,2,2,1,1,1,2,1,1,1
8607,1,2,1,1,1,2,1,1,2
8608,2,2,1,1,1,2,0,1,2
8609,2,2,1,1,1,2,2,1,2
8610,2,1,1,1,1,2,1,1,2
8611,2,2,1,1,1,2,1,1,2
8612,2,2,1,2,1,2,1,1,1
8613,2,2,1,1,1,2,0,1,2
8614,2,2,1,1,1,2,1,1,1
8615,2,2,1,1,1,1,1,1,1
8616,2,2,1,1,1,2,1,1,1
8617,2,2,1,1,1,2,1,1,1
8618,2,2,1,1,1,2,2,1,1
8619,2,2,1,1,2,2,2,2,2
8620,2,2,2,1,2,2,1,2,1
8621,2,2,2,2,2,2,1,2,1
8622,2,2,1,2,1,2,2,1,2
8623,1,2,1,2,1,2,0,1,2
8624,2,2,2,2,2,2,1,2,1
8625,1,2,1,2,1,2,1,1,2
8626,1,1,1,2,1,1,1,1,1
8627,1,2,1,1,1,2,1,1,1
8628,2,2,1,2,1,2,1,1,1
8629,1,2,1,2,1,2,0,1,1
8630,1,2,1,2,1,2,1,1,1
8631,2,2,1,1,1,2,1,1,1
8632,2,2,1,2,1,2,0,1,2
8633,1,2,1,2,1,2,1,1,1
8634,1,2,1,1,1,2,2,1,1
8635,2,2,1,1,1,1,2,1,1
8636,1,2,1,1,1,2,1,1,1
8637,2,2,1,1,1,2,2,1,2
8638,1,2,1,1,1,2,1,1,1
8639,1,2,1,1,1,2,2,1,1
8640,2,2,1,1,1,2,2,1,2
8641,2,2,1,2,1,2,1,1,1
8642,1,1,2,2,2,1,1,2,1
8643,1,2,1,1,1,2,0,1,2
8644,2,2,1,1,1,2,2,1,2
8645,1,2,1,1,1,2,1,1,2
8646,2,2,1,2,1,2,0,1,2
8647,2,1,1,1,1,2,1,1,1
8648,1,2,1,1,1,2,1,1,2
8649,2,2,1,1,1,2,1,1,1
8650,1,2,2,1,2,2,1,2,1
8651,2,2,1,2,1,2,0,1,2
8652,2,2,1,1,1,2,1,1,2
8653,1,2,1,1,1,2,1,2,1
8654,2,2,1,1,1,2,0,1,2
8655,1,2,1,2,1,2,1,1,1
8656,2,2,1,1,1,2,0,1,2
8657,2,2,1,1,1,2,2,1,2
8658,1,2,1,1,1,2,1,1,1
8659,2,2,2,2,2,2,1,2,2
8660,2,2,1,1,1,1,2,1,1
8661,2,2,1,1,1,1,1,1,1
8662,1,2,2,1,2,2,1,2,1
8663,1,1,1,1,1,2,2,1,2
8664,2,2,1,1,1,2,1,1,1
8665,2,2,1,1,1,1,1,1,1
8666,2,2,1,2,1,1,1,1,1
8667,2,1,1,1,1,2,1,1,1
8668,1,2,1,1,1,2,1,1,1
8669,2,1,2,2,2,2,1,2,1
8670,2,1,1,2,1,2,1,1,1
8671,2,2,1,2,1,1,1,1,1
8672,1,2,1,2,1,2,1,1,1
8673,2,2,1,1,1,2,0,1,1
8674,1,2,1,1,1,1,1,1,1
8675,2,2,1,2,1,2,1,1,1
8676,1,2,1,1,1,2,0,1,1
8677,1,1,1,1,1,2,1,1,1
8678,2,2,2,1,2,1,1,2,1
8679,2,1,1,1,1,2,1,1,1
8680,2,2,1,1,1,2,2,1,1
8681,1,2,1,2,1,2,1,1,1
8682,1,2,1,1,1,2,1,1,1
8683,2,2,1,1,1,2,2,1,1
8684,1,2,1,2,1,2,2,2,1
8685,2,1,1,2,1,2,0,1,1
8686,2,2,1,2,1,2,1,1,1
8687,2,2,2,1,2,2,1,2,1
8688,2,2,2,1,2,2,1,2,1
8689,2,2,1,2,1,1,1,1,1
8690,2,2,2,2,2,1,1,2,1
8691,1,2,1,1,1,2,1,1,1
8692,1,2,1,1,1,1,2,1,1
8693,2,1,2,1,2,2,1,2,1
8694,2,1,2,2,2,1,0,2,1
8695,1,2,1,1,1,2,0,1,2
8696,1,2,1,1,1,2,2,1,2
8697,2,2,1,2,1,2,1,1,1
8698,2,2,1,1,1,1,2,1,1
8699,2,1,1,2,1,2,2,1,2
8700,1,2,1,1,1,2,0,1,1
8701,1,2,1,1,1,2,1,1,1
8702,2,1,2,2,2,2,1,2,1
8703,2,2,1,1,1,2,1,1,2
8704,2,2,1,1,1,2,0,1,2
8705,2,2,1,1,1,2,1,1,2
8706,2,2,1,1,1,2,0,1,1
8707,2,2,1,1,1,1,1,1,1
8708,2,2,1,1,1,2,2,1,2
8709,1,1,1,1,1,1,1,1,1
8710,1,1,1,1,1,2,1,1,1
8711,1,2,1,1,1,2,2,1,2
8712,2,2,1,1,1,2,0,1,2
8713,1,2,1,2,1,2,1,1,2
8714,2,2,1,2,1,2,1,1,1
8715,1,2,1,1,1,1,1,1,1
8716,1,2,1,1,1,2,1,1,1
8717,2,2,1,1,1,2,2,1,2
8718,2,2,1,2,1,2,1,1,2
8719,1,2,1,1,1,2,2,1,2
8720,1,2,1,1,1,2,0,1,2
8721,1,2,1,1,1,1,1,1,1
8722,2,2,1,1,1,2,0,1,2
8723,2,2,2,1,2,2,1,2,1
8724,2,2,1,1,1,1,1,2,1
8725,1,2,1,1,1,1,1,1,1
8726,1,2,1,1,1,2,1,1,1
8727,2,2,1,2,1,2,2,2,2
8728,1,2,1,1,1,2,2,1,2
8729,2,2,1,1,1,2,1,1,2
8730,1,2,1,1,1,2,1,1,1
8731,2,2,1,1,1,2,0,1,2
8732,2,2,2,1,2,1,1,2,1
8733,1,2,1,1,1,2,2,1,2
8734,2,2,2,2,2,2,1,2,1
8735,2,2,2,2,2,2,2,2,2
8736,2,2,1,1,1,1,1,1,1
8737,1,2,1,2,1,2,0,1,2
8738,1,2,1,1,1,1,1,1,1
8739,1,2,1,1,1,2,1,1,1
8740,1,2,1,1,1,2,1,1,2
8741,1,2,1,1,1,1,1,1,1
8742,2,2,1,1,1,2,2,1,1
8743,2,2,1,2,1,2,0,1,2
8744,2,2,1,2,1,2,1,1,2
8745,2,2,1,1,1,2,2,1,1
8746,2,2,1,2,1,2,2,1,2
8747,1,1,1,1,1,2,2,1,2
8748,2,1,1,1,1,2,2,1,2
8749,2,1,2,1,2,1,1,2,1
8750,1,1,1,1,1,2,1,1,1
8751,1,2,1,1,1,2,1,1,2
8752,2,2,1,2,1,2,0,2,2
8753,2,0,1,1,1,2,1,2,2
8754,1,2,1,2,1,2,1,1,2
8755,2,1,1,1,1,2,2,1,2
8756,2,2,1,2,1,2,2,1,2
8757,2,2,1,2,1,2,0,1,2
8758,2,1,1,1,1,2,2,1,2
8759,2,2,2,1,2,1,1,2,1
8760,1,2,1,1,1,2,0,1,2
8761,1,2,1,1,1,2,1,1,1
8762,1,2,1,1,1,2,0,1,2
8763,2,2,1,2,1,2,0,1,2
8764,2,2,1,2,1,2,0,1,2
8765,2,1,1,2,1,2,0,1,2
8766,1,2,1,2,1,2,0,1,2
8767,2,2,1,1,1,1,1,2,1
8768,1,2,1,2,1,2,1,1,2
8769,2,1,1,1,1,1,2,1,1
8770,1,2,1,2,1,2,0,1,2
8771,1,2,1,1,1,2,1,1,1
8772,2,2,1,1,1,2,0,1,2
8773,2,1,1,1,1,2,2,1,2
8774,1,2,1,1,1,2,2,1,2
8775,1,2,1,1,1,2,2,1,2
8776,2,2,1,1,1,2,1,1,1
8777,2,2,1,1,1,2,2,1,2
8778,2,2,1,1,1,2,1,1,1
8779,2,2,1,1,1,2,1,1,1
8780,2,2,1,1,1,2,2,2,2
8781,1,1,1,2,1,2,1,1,1
8782,1,2,1,1,1,1,0,1,1
8783,2,2,1,1,1,2,1,1,1
8784,2,2,2,1,1,1,1,2,1
8785,2,2,1,1,1,2,2,1,2
8786,2,2,1,1,1,2,0,1,2
8787,2,2,1,1,1,2,1,1,2
8788,2,2,1,1,1,2,1,1,2
8789,1,2,1,1,1,1,1,1,1
8790,1,2,1,2,1,1,2,1,1
8791,1,2,1,1,1,1,1,1,1
8792,2,2,2,2,2,2,0,2,2
8793,2,2,1,1,1,2,2,1,2
8794,2,2,1,1,1,1,2,1,1
8795,2,2,1,1,1,2,0,1,2
8796,2,2,2,1,2,2,1,2,1
8797,1,2,1,1,1,2,1,1,1
8798,1,1,1,1,1,2,1,1,1
8799,2,2,1,1,1,2,0,1,2
8800,1,2,1,1,1,2,1,1,1
8801,2,1,1,1,1,2,0,2,2
8802,2,1,1,1,1,2,1,1,1
8803,2,1,1,1,1,2,0,2,2
8804,1,1,1,2,1,2,1,1,1
8805,2,2,1,1,1,2,1,1,2
8806,2,1,1,2,2,2,2,2,2
8807,2,2,1,1,1,2,2,1,2
8808,2,2,1,1,1,2,0,1,2
8809,2,2,1,1,1,2,1,1,2
8810,1,2,1,1,1,2,0,1,2
8811,2,2,1,2,1,2,0,2,2
8812,1,2,1,1,1,2,2,1,2
8813,2,1,1,1,1,2,0,1,2
8814,2,2,1,2,1,2,1,1,1
8815,2,2,1,1,1,2,1,1,1
8816,2,2,2,1,2,2,1,2,1
8817,2,2,1,1,1,2,2,1,2
8818,1,2,1,1,1,2,1,1,1
8819,2,2,1,1,1,2,1,1,2
8820,2,2,1,1,1,2,1,1,1
8821,2,1,1,1,1,2,2,2,2
8822,1,2,1,1,1,2,1,1,1
8823,1,2,1,1,1,2,1,1,2
8824,1,2,1,1,1,1,1,1,1
8825,1,2,1,1,1,2,1,1,2
8826,2,2,1,1,1,2,1,1,2
8827,1,0,1,2,1,2,2,2,1
8828,1,1,2,1,2,2,2,2,2
8829,1,2,1,1,1,2,0,1,2
8830,2,2,1,2,1,2,1,1,1
8831,1,2,1,1,1,2,2,1,1
8832,1,2,1,1,1,2,1,1,1
8833,2,2,2,1,2,2,1,2,1
8834,2,2,2,1,2,2,1,2,1
8835,2,2,2,2,2,2,0,2,2
8836,2,2,1,1,2,2,2,1,2
8837,2,2,1,2,1,2,2,1,2
8838,2,2,1,2,2,2,1,1,2
8839,2,2,1,1,1,2,0,1,2
8840,1,2,1,1,1,2,1,1,1
8841,1,2,1,1,1,2,0,1,2
8842,2,2,1,1,1,2,0,1,2
8843,2,1,1,1,1,2,2,1,2
8844,2,2,1,1,1,2,2,1,2
8845,1,2,1,1,1,2,1,1,1
8846,2,2,2,1,2,2,1,2,1
8847,1,2,1,1,1,2,2,1,2
8848,2,2,1,1,1,1,2,1,1
8849,1,2,1,1,1,2,2,1,2
8850,2,2,1,1,1,2,2,1,1
8851,2,2,2,2,2,2,1,2,1
8852,1,2,1,1,1,2,1,1,2
8853,1,2,1,1,1,2,1,1,1
8854,1,2,1,2,1,2,1,2,1
8855,2,2,1,1,1,2,1,1,2
8856,1,2,1,1,1,2,1,1,1
8857,2,2,1,1,1,2,2,1,2
8858,1,2,1,1,1,2,1,1,1
8859,2,1,1,1,1,2,1,1,1
8860,2,2,1,2,1,1,1,2,1
8861,1,2,1,1,1,2,1,1,1
8862,2,2,1,1,1,2,0,1,2
8863,1,2,1,1,1,2,1,1,1
8864,2,1,2,2,2,2,2,2,1
8865,2,1,2,1,1,2,0,1,2
8866,1,1,1,1,1,2,2,1,2
8867,2,2,1,1,1,2,2,1,2
8868,2,1,2,1,2,2,1,2,2
8869,1,2,1,1,1,2,1,1,1
8870,2,0,1,2,1,2,1,1,2
8871,2,2,1,1,1,2,2,1,2
8872,2,2,2,1,2,2,1,2,1
8873,2,2,1,2,1,2,0,1,2
8874,2,2,1,2,1,2,2,1,2
8875,2,1,1,2,1,2,0,1,2
8876,2,2,1,1,1,1,2,1,1
8877,1,2,2,1,2,1,1,2,1
8878,2,2,1,1,1,1,1,1,1
8879,2,2,1,1,1,2,1,1,1
8880,2,2,1,1,1,2,0,1,2
8881,2,2,1,1,1,2,2,1,2
8882,2,2,1,2,1,2,2,1,2
8883,2,2,1,2,1,2,1,1,1
8884,2,2,1,1,1,2,2,1,2
8885,1,2,1,1,1,2,1,1,2
8886,2,2,1,1,1,2,1,1,1
8887,1,2,1,1,1,2,1,1,2
8888,2,2,1,1,1,2,1,1,1
8889,2,2,1,1,1,2,1,1,2
8890,2,2,2,1,2,2,1,2,1
8891,1,1,1,1,1,2,1,1,1
8892,1,2,1,1,1,1,1,1,1
8893,2,2,1,1,1,2,1,1,1
8894,2,2,1,2,1,2,0,2,2
8895,1,2,1,1,1,2,1,1,1
8896,1,2,1,1,1,2,0,1,1
8897,2,2,1,1,1,2,2,1,2
8898,1,2,1,1,1,2,2,2,2
8899,2,2,2,1,2,2,1,2,1
8900,2,2,1,1,1,2,0,1,2
8901,1,2,1,1,1,2,2,1,2
8902,2,1,1,1,1,1,1,1,1
8903,1,2,1,1,1,2,0,1,1
8904,2,2,1,1,1,2,2,1,2
8905,2,2,1,1,1,2,2,1,1
8906,1,2,1,1,1,2,2,1,2
8907,1,2,1,1,1,2,1,1,1
8908,1,2,1,1,1,2,0,1,1
8909,2,2,1,1,1,2,0,1,2
8910,2,2,1,1,1,2,0,1,2
8911,2,2,1,1,1,2,2,1,2
8912,2,2,1,1,1,2,2,1,2
8913,1,2,1,1,1,2,0,2,2
8914,1,1,1,1,1,2,1,1,1
8915,1,2,1,2,1,2,1,1,2
8916,1,2,1,1,1,2,2,1,2
8917,1,2,1,2,1,2,0,1,2
8918,1,2,1,1,1,2,1,1,1
8919,2,1,2,2,2,2,1,2,2
8920,1,2,1,1,1,2,1,1,1
8921,1,2,1,1,1,2,1,1,1
8922,1,2,1,1,1,2,1,1,1
8923,2,2,1,1,1,2,1,1,1
8924,1,2,1,2,1,2,0,1,2
8925,1,2,1,1,1,1,0,1,1
8926,2,2,1,2,1,2,0,1,2
8927,2,1,2,2,1,2,2,1,2
8928,2,2,1,1,1,2,0,1,2
8929,1,2,2,1,2,2,2,2,2
8930,1,2,1,1,1,2,2,1,2
8931,1,2,1,1,1,1,1,1,1
8932,1,2,1,2,1,2,0,1,2
8933,2,2,1,1,1,1,1,1,1
8934,1,2,1,1,1,2,0,1,1
8935,2,2,1,1,1,2,0,1,2
8936,1,2,1,1,1,2,1,1,1
8937,2,2,1,1,1,2,1,1,1
8938,1,2,1,1,1,2,0,2,1
8939,1,2,1,1,1,2,1,2,1
8940,1,2,1,1,1,2,1,1,1
8941,1,2,1,1,1,2,0,1,1
8942,1,1,1,1,1,1,0,1,1
8943,1,2,1,2,1,2,0,1,2
8944,1,2,1,1,1,2,1,1,1
8945,1,2,1,1,1,2,1,1,1
8946,2,2,2,1,2,2,1,2,1
8947,2,2,1,1,1,2,1,1,1
8948,2,2,1,1,1,2,1,1,1
8949,2,2,1,1,1,2,2,1,1
8950,1,2,1,1,1,2,1,1,1
8951,1,2,1,2,1,2,1,1,1
8952,2,2,1,2,1,2,2,1,2
8953,2,2,1,1,1,2,1,1,2
8954,1,1,2,1,2,2,1,2,1
8955,1,2,1,2,1,2,0,1,2
8956,2,1,2,1,2,2,0,2,2
8957,1,2,1,1,1,2,2,1,2
8958,2,2,1,1,1,2,2,1,1
8959,1,2,1,1,1,2,0,1,1
8960,1,1,1,1,1,2,1,1,1
8961,1,2,1,1,1,1,1,1,1
8962,1,1,1,1,1,2,1,1,1
8963,2,2,1,1,1,2,2,1,2
8964,2,2,1,1,1,2,2,1,2
8965,1,2,1,1,1,2,1,1,2
8966,2,2,1,1,1,2,2,2,2
8967,1,2,1,1,1,2,1,1,1
8968,2,2,1,1,1,2,2,1,2
8969,2,1,1,1,1,2,2,1,2
8970,2,2,1,1,1,2,2,1,2
8971,1,2,1,1,1,2,1,1,1
8972,1,2,1,1,1,2,2,1,1
8973,2,2,1,1,1,2,2,1,2
8974,2,1,1,1,1,1,2,1,1
8975,2,2,2,2,2,2,2,2,2
8976,1,2,1,1,1,2,0,1,2
8977,2,2,1,1,1,2,2,1,2
8978,2,2,1,1,1,2,0,1,1
8979,2,2,1,1,1,2,2,1,1
8980,1,2,1,1,1,2,1,1,1
8981,1,2,1,1,1,2,0,1,1
8982,1,2,1,1,1,2,1,1,2
8983,1,2,1,1,1,2,1,1,1
8984,1,2,1,2,1,2,1,1,1
8985,2,2,1,1,1,1,1,1,1
8986,2,2,1,1,1,2,0,1,2
8987,2,2,1,1,1,2,0,1,2
8988,1,2,1,1,1,2,1,1,1
8989,2,2,1,1,1,2,2,1,2
8990,2,2,1,1,1,2,2,2,1
8991,2,2,1,1,1,2,1,1,2
8992,2,2,2,2,1,1,0,1,1
8993,2,2,1,2,1,2,0,1,2
8994,1,2,1,1,1,2,2,1,2
8995,1,2,1,1,1,2,1,1,1
8996,2,1,2,2,2,2,2,2,2
8997,1,2,1,2,1,2,2,1,2
8998,1,2,1,1,1,2,1,1,1
8999,1,2,1,1,1,2,1,1,1
9000,1,2,1,2,1,2,1,1,2
9001,1,2,1,1,1,2,0,1,2
9002,2,1,1,1,1,2,1,1,1
9003,2,2,2,1,2,2,0,2,2
9004,1,2,1,1,1,2,2,1,2
9005,2,2,1,1,1,1,1,1,1
9006,1,2,1,2,1,1,1,1,1
9007,1,2,1,1,1,2,1,1,1
9008,2,2,1,1,1,2,1,1,2
9009,1,2,1,1,1,2,1,1,1
9010,2,1,2,1,2,2,1,2,1
9011,2,2,1,1,1,2,2,1,2
9012,1,2,1,1,1,1,1,1,1
9013,2,2,1,1,1,2,1,1,1
9014,1,2,1,1,1,2,2,1,1
9015,2,2,1,1,1,2,2,1,1
9016,2,2,1,1,2,2,1,1,2
9017,2,2,1,1,1,2,2,1,2
9018,2,1,2,1,2,2,1,2,1
9019,2,2,1,1,1,2,2,1,2
9020,2,2,2,2,2,2,1,2,1
9021,2,1,1,1,1,2,2,1,2
9022,2,1,1,1,1,2,0,1,1
9023,1,2,1,1,1,2,1,1,1
9024,2,2,1,2,1,2,0,2,2
9025,1,2,1,2,1,1,1,1,1
9026,1,1,1,1,1,2,2,1,2
9027,2,2,2,2,2,2,2,2,2
9028,1,1,1,2,1,2,1,1,1
9029,1,2,1,1,1,2,1,1,1
9030,2,2,2,2,2,2,1,2,1
9031,2,2,1,1,1,2,1,1,2
9032,2,2,1,1,1,2,0,1,1
9033,2,2,2,2,2,2,2,2,2
9034,1,2,1,1,1,2,0,1,2
9035,1,2,1,1,1,2,1,1,1
9036,2,2,1,1,1,2,2,1,2
9037,2,2,1,2,1,2,1,1,1
9038,1,1,1,1,1,2,1,1,1
9039,2,2,1,1,1,2,1,1,1
9040,2,0,1,1,1,2,0,1,2
9041,2,2,2,1,2,2,1,2,1
9042,1,1,1,2,1,2,0,1,2
9043,1,2,1,1,1,2,1,1,1
9044,2,2,1,1,1,1,1,1,1
9045,1,1,1,2,1,2,1,1,1
9046,2,2,1,1,1,2,1,1,2
9047,1,2,1,1,1,1,1,1,1
9048,1,2,1,1,1,2,1,1,2
9049,1,2,1,1,1,1,1,1,1
9050,2,2,1,1,1,2,1,1,1
9051,2,2,1,1,1,2,0,1,2
9052,2,2,1,1,1,2,0,1,2
9053,1,2,1,1,1,2,1,1,1
9054,1,2,1,1,1,2,1,1,1
9055,1,2,1,1,1,2,0,1,2
9056,1,2,1,1,1,1,1,1,1
9057,2,1,1,1,1,2,0,1,1
9058,1,2,1,1,1,1,1,1,1
9059,2,1,1,1,1,2,2,1,2
9060,1,2,1,1,1,1,1,1,1
9061,2,1,2,2,2,2,0,2,2
9062,2,1,1,2,1,2,2,1,2
9063,1,2,1,1,1,2,2,1,2
9064,1,1,1,1,1,2,1,1,1
9065,1,2,1,1,1,2,1,1,1
9066,1,2,1,1,1,2,1,1,1
9067,1,2,2,1,2,2,2,2,1
9068,2,2,1,1,1,2,2,1,2
9069,1,1,1,2,1,1,1,1,1
9070,2,2,1,1,1,2,1,1,2
9071,2,1,2,1,2,2,1,2,1
9072,1,2,1,1,1,2,1,1,1
9073,2,2,1,2,1,2,0,1,2
9074,2,2,1,1,1,2,1,1,2
9075,2,2,1,1,1,2,0,1,2
9076,1,1,1,1,1,1,1,1,1
9077,2,2,1,1,1,2,0,1,2
9078,2,2,1,2,1,1,1,1,1
9079,2,1,1,2,1,1,1,1,1
9080,2,2,1,1,1,2,2,1,1
9081,2,2,1,2,1,2,1,1,2
9082,1,2,1,1,1,2,1,1,1
9083,2,2,1,1,2,2,1,2,2
9084,1,2,1,1,1,2,1,1,1
9085,1,2,1,1,1,2,1,1,1
9086,1,2,1,1,1,2,1,1,1
9087,1,2,1,1,1,2,1,1,1
9088,2,2,1,1,1,1,1,1,1
9089,1,1,1,2,1,2,2,1,2
9090,2,2,1,1,1,2,2,1,2
9091,1,2,1,1,1,2,1,2,1
9092,2,1,1,2,1,2,1,1,1
9093,1,2,1,2,1,2,0,2,2
9094,1,1,1,1,1,2,1,1,1
9095,1,2,1,2,1,2,1,1,1
9096,1,2,1,1,1,2,1,1,1
9097,1,2,1,1,1,2,1,1,1
9098,2,2,1,1,1,2,1,1,1
9099,2,2,2,1,2,2,1,2,1
9100,2,2,2,2,2,2,1,2,2
9101,2,1,1,1,1,2,2,1,2
9102,2,2,1,1,1,2,1,2,1
9103,2,2,1,1,1,2,1,1,2
9104,2,2,1,1,1,2,2,1,2
9105,2,2,1,2,1,2,1,1,1
9106,1,1,1,1,1,2,1,1,1
9107,2,1,1,2,1,2,2,2,1
9108,2,2,1,1,1,2,2,1,2
9109,1,2,2,1,2,1,1,2,1
9110,1,2,1,1,1,2,1,1,1
9111,1,2,1,1,1,2,0,1,2
9112,2,2,1,1,1,2,2,1,2
9113,1,2,1,1,1,2,1,1,1
9114,1,2,1,1,1,2,0,1,2
9115,2,1,2,2,2,2,1,2,2
9116,2,2,1,2,1,2,1,1,2
9117,2,2,2,2,2,2,1,2,1
9118,2,2,1,1,1,2,0,1,2
9119,2,2,2,2,1,2,0,2,2
9120,2,1,2,1,2,2,1,2,2
9121,1,2,1,1,1,2,2,1,2
9122,1,1,1,1,1,2,1,1,1
9123,1,2,1,1,1,1,1,1,1
9124,2,2,2,1,2,1,1,2,1
9125,1,1,1,1,1,2,0,1,2
9126,2,2,2,2,2,2,1,2,1
9127,2,2,2,1,1,2,2,1,2
9128,2,2,1,1,1,2,1,1,2
9129,2,2,2,1,2,2,1,2,1
9130,2,1,1,1,1,2,1,1,1
9131,2,2,1,2,1,2,2,1,2
9132,1,2,1,1,1,2,2,1,2
9133,2,2,1,1,1,2,2,1,2
9134,2,2,1,1,1,2,2,1,2
9135,1,2,1,1,1,2,1,1,1
9136,1,2,1,1,1,2,1,1,2
9137,2,2,1,1,1,2,1,1,1
9138,1,2,1,1,1,2,2,1,1
9139,2,2,1,2,1,1,1,1,1
9140,1,2,1,1,1,1,1,1,1
9141,1,2,1,1,1,2,1,1,1
9142,1,1,1,1,1,2,1,1,1
9143,2,2,1,1,2,2,1,2,2
9144,1,2,1,1,1,2,1,1,1
9145,2,2,1,1,1,2,2,1,2
9146,2,1,1,1,1,2,2,1,1
9147,1,2,1,1,1,2,1,1,1
9148,1,1,1,1,1,2,2,1,2
9149,2,2,1,1,1,2,2,1,2
9150,2,2,1,1,1,2,1,1,1
9151,2,2,1,1,1,2,2,1,2
9152,1,2,1,1,1,2,2,1,2
9153,2,2,1,2,1,1,1,1,1
9154,1,2,1,1,1,2,1,1,1
9155,2,1,1,1,1,2,2,1,2
9156,2,2,1,1,1,2,2,1,2
9157,1,2,1,1,1,2,1,1,1
9158,2,2,1,1,1,2,1,1,1
9159,1,2,1,1,2,2,0,1,2
9160,1,2,1,1,1,2,2,1,1
9161,2,1,1,1,1,2,1,1,1
9162,1,2,1,1,1,2,1,1,1
9163,2,2,1,1,1,2,1,1,1
9164,1,2,1,1,1,2,2,1,2
9165,1,2,2,1,2,2,2,2,2
9166,2,2,1,2,1,2,1,1,2
9167,1,2,1,1,1,2,0,1,1
9168,1,2,1,1,1,1,1,1,1
9169,2,1,2,1,1,2,0,1,2
9170,2,2,1,1,1,2,0,1,2
9171,2,2,1,1,1,2,2,1,2
9172,1,2,1,2,1,2,1,1,1
9173,2,2,1,1,1,2,2,1,2
9174,2,0,1,1,1,2,0,2,2
9175,2,2,1,1,1,2,1,1,1
9176,1,2,1,1,1,1,1,1,1
9177,2,2,1,1,1,2,2,1,2
9178,1,2,1,1,1,2,0,1,2
9179,1,2,1,1,1,2,1,1,1
9180,2,2,1,1,1,2,2,1,2
9181,1,2,1,2,1,2,2,1,2
9182,2,2,2,1,2,1,1,2,1
9183,2,2,1,2,1,2,2,2,2
9184,2,2,1,2,1,2,2,1,2
9185,2,1,1,2,2,2,1,1,2
9186,1,2,1,1,1,2,1,1,1
9187,2,2,1,1,1,2,1,1,1
9188,2,1,1,1,2,1,1,1,1
9189,2,1,2,2,2,2,1,2,2
9190,1,2,1,1,1,2,1,1,1
9191,2,2,2,1,2,2,1,2,1
9192,1,2,1,2,1,2,2,1,2
9193,1,2,1,1,2,2,2,1,2
9194,2,2,1,1,1,2,2,1,2
